gunning_fog,pos,neg,neu,Citations,Times Cited,Number Authors,Journal Impact Factor,wc,sc,wps,dic,sixltr,insight,cause,discrep,tentat,certain,quant,numbers,jargon,Retracted
10.78,0.073,0.061,0.866,5,15,5,1.298,2819,192,14.682291666666664,0.3178432068109259,1032,0.11457963816956368,0.1731110322809507,0.048598793898545586,0.17736786094359702,0.09648811635331678,0.13302589570769774,0.0358283079106066,0.6821567931890742,False
12.14,0.077,0.047,0.8759999999999999,0,28,6,1.2329999999999999,3104,216,14.370370370370367,0.3495489690721649,913,0.15045103092783504,0.2197164948453608,0.07345360824742267,0.19780927835051546,0.1098582474226804,0.14755154639175258,0.04091494845360825,0.6504510309278351,False
16.25,0.047,0.064,0.888,0,19,7,0.0,3477,379,9.17414248021108,0.3330457290767903,1339,0.13057233247052055,0.16192119643370725,0.07132585562266322,0.21196433707218867,0.09807305148116192,0.1351740005752085,0.05895887259131435,0.6669542709232097,False
16.22,0.058,0.053,0.889,0,15,14,1.421,2335,145,16.103448275862068,0.3588865096359743,964,0.11349036402569593,0.19571734475374733,0.050963597430406855,0.22055674518201285,0.09464668094218416,0.11991434689507495,0.032119914346895075,0.6411134903640257,False
26.89,0.0,0.0,1.0,0,4,5,1.421,45,4,11.25,0.2,25,0.022222222222222227,0.1111111111111111,0.0,0.2,0.0,0.022222222222222227,0.0,0.8,False
13.96,0.041,0.029,0.93,0,27,11,1.421,4414,439,10.054669703872438,0.3035795197100136,1703,0.11486180335296785,0.1400090620752152,0.04576347983688265,0.15994562754870864,0.08948799275033982,0.1139555958314454,0.028772088808337117,0.6964204802899865,False
13.18,0.077,0.039,0.883,0,9,3,1.033,5344,476,11.226890756302517,0.3347679640718563,1750,0.12874251497005987,0.19797904191616766,0.053330838323353294,0.20864520958083832,0.1057260479041916,0.1435254491017964,0.04902694610778443,0.6652320359281437,False
12.95,0.058,0.053,0.889,3,23,8,2.131,2447,159,15.38993710691824,0.3510420923579894,712,0.13240702901512055,0.1781773600326931,0.06824683285655905,0.18880261544748672,0.09807928075194117,0.13404168369431954,0.054760931753167146,0.6489579076420107,False
12.48,0.056,0.077,0.867,4,43,1,0.0,3029,166,18.246987951807228,0.3393859359524596,1042,0.12182238362495873,0.16870254209310004,0.05711455926048201,0.2086497193793331,0.09640145262462856,0.13337735226147246,0.04952129415648729,0.6606140640475404,False
11.21,0.051,0.048,0.901,0,67,4,1.469,6958,341,20.404692082111442,0.3282552457602759,3088,0.13279678068410464,0.19373383156079327,0.05763150330554756,0.19373383156079327,0.10477148605921242,0.1507617131359586,0.041534923828686406,0.6717447542397241,False
15.68,0.059,0.032,0.908,0,42,5,1.469,4520,217,20.829493087557605,0.3676991150442478,1573,0.1486725663716814,0.21106194690265487,0.054646017699115035,0.22389380530973446,0.1088495575221239,0.1338495575221239,0.048008849557522125,0.6323008849557522,False
11.66,0.043,0.02,0.936,0,35,6,1.469,4223,247,17.097165991902834,0.297655695003552,1375,0.15297182098034573,0.20293630120767228,0.07103954534690977,0.191333175467677,0.11413686952403505,0.130712763438314,0.04428131659957376,0.7023443049964481,False
13.59,0.127,0.014,0.8590000000000001,9,21,7,3.072,5009,318,15.751572327044025,0.32561389498901977,1471,0.1269714513875025,0.16510281493312035,0.038131363545617886,0.17588340986224796,0.10201637053304052,0.1361549211419445,0.04172489518866041,0.6743861050109803,False
12.79,0.096,0.063,0.8420000000000001,0,28,4,3.072,4854,411,11.81021897810219,0.34631231973629995,1646,0.12319736299958794,0.14482900700453236,0.04367531932426864,0.1911825298722703,0.0896168108776267,0.1242274412855377,0.02678203543469304,0.6536876802636999,False
12.38,0.055,0.02,0.924,0,32,14,0.0,2957,199,14.859296482412061,0.3402096719648292,894,0.12377409536692592,0.16638484950963814,0.04193439296584376,0.17348664186675686,0.11870138654041258,0.138992221846466,0.03922894825836997,0.6597903280351708,False
16.38,0.057,0.13,0.813,0,27,6,0.0,651,29,22.448275862068964,0.3425499231950845,213,0.13671274961597546,0.20276497695852536,0.07680491551459294,0.21044546850998466,0.1152073732718894,0.1382488479262673,0.047619047619047616,0.6574500768049155,False
14.08,0.044,0.042,0.914,8,55,5,4.263,4359,175,24.90857142857143,0.35076852489103005,1400,0.14108740536820372,0.17733425097499428,0.06744666207845837,0.21771048405597607,0.14429915118146364,0.16425785730672174,0.06354668501949988,0.64923147510897,False
12.2,0.07400000000000001,0.049,0.877,14,29,5,19.313,4696,244,19.24590163934426,0.3441226575809199,1604,0.13735093696763204,0.1690800681431005,0.0487649063032368,0.1797274275979557,0.10689948892674617,0.14224872231686542,0.029599659284497443,0.65587734241908,False
20.24,0.042,0.047,0.91,8,40,8,2.6630000000000003,8161,3169,2.5752603344903755,0.3363558387452518,2968,0.1224114691826982,0.1600294081607646,0.07217252787648573,0.21063595147653474,0.10427643671118736,0.14140423967651022,0.036270064943021686,0.6636441612547481,False
16.23,0.055,0.023,0.923,0,38,5,2.6630000000000003,10322,438,23.566210045662107,0.36388296841697343,3122,0.15229606665374928,0.1946328230962992,0.05880643286184847,0.20654911838790926,0.1446425111412517,0.18949815927145905,0.05357488858748305,0.6361170315830266,False
12.71,0.039,0.083,0.878,0,2,4,0.0,545,38,14.342105263157894,0.27706422018348625,200,0.09541284403669724,0.14128440366972478,0.027522935779816515,0.163302752293578,0.06972477064220184,0.11926605504587155,0.020183486238532108,0.7229357798165137,False
16.42,0.055,0.037000000000000005,0.908,19,37,6,0.0,5376,331,16.241691842900302,0.3742559523809524,1665,0.15606398809523808,0.20758928571428573,0.05673363095238095,0.2267485119047619,0.12983630952380953,0.1889880952380953,0.05803571428571429,0.6257440476190477,False
13.09,0.07,0.093,0.8370000000000001,0,4,2,0.0,2394,168,14.25,0.34711779448621555,742,0.1098579782790309,0.1971595655806182,0.06850459482038429,0.2184628237259816,0.1148705096073517,0.15371762740183792,0.08145363408521303,0.6528822055137844,False
14.07,0.131,0.051,0.8190000000000001,5,23,4,2.467,7657,347,22.066282420749282,0.3735144312393888,2611,0.12067389316964867,0.20112315528274785,0.050019589917722346,0.2392581951155805,0.10447956118584302,0.14287579992164032,0.053415175656262234,0.6264855687606112,False
11.27,0.047,0.062,0.8909999999999999,0,-1,6,2.467,5472,287,19.066202090592327,0.3817616959064328,1737,0.12372076023391812,0.2538377192982456,0.051900584795321635,0.2492690058479532,0.1074561403508772,0.15076754385964913,0.038377192982456135,0.6182383040935673,False
14.97,0.049,0.069,0.882,2,16,6,0.0,2350,181,12.98342541436464,0.3021276595744681,792,0.1102127659574468,0.1519148936170213,0.033191489361702124,0.1723404255319149,0.07659574468085106,0.10638297872340426,0.04,0.6978723404255319,False
14.23,0.07,0.05,0.88,0,13,3,0.0,2174,104,20.90384615384616,0.3399264029438823,810,0.11683532658693653,0.14903403863845446,0.042318307267709285,0.19871205151793928,0.10441582336706533,0.13569457221711131,0.03955841766329347,0.6600735970561178,False
14.9,0.066,0.055,0.879,0,21,4,0.0,2075,165,12.575757575757574,0.3349397590361446,811,0.13590361445783133,0.1826506024096385,0.06650602409638554,0.21349397590361446,0.10409638554216867,0.13734939759036144,0.05542168674698795,0.6650602409638554,False
14.82,0.056,0.044,0.899,2,30,6,0.0,2867,197,14.553299492385786,0.3519358214161144,965,0.11928845483083365,0.19079176839902331,0.04464597139867457,0.21625392396232995,0.09766306243460064,0.12417160795256366,0.050575514475061034,0.6480641785838857,False
13.35,0.029,0.033,0.938,8,24,4,0.0,2515,137,18.357664233576642,0.32445328031809145,810,0.12166998011928427,0.1753479125248509,0.06401590457256462,0.19801192842942347,0.11093439363817098,0.13677932405566598,0.05168986083499006,0.6755467196819085,False
12.86,0.056,0.045,0.899,0,30,14,0.0,2982,213,14.0,0.32930918846411805,955,0.13044936284372904,0.1857813547954393,0.06606304493628437,0.19584171696847752,0.096579476861167,0.12441314553990612,0.04896042924211938,0.6706908115358821,False
13.42,0.035,0.063,0.902,0,22,7,0.0,3285,294,11.1734693877551,0.3156773211567732,1162,0.10684931506849316,0.15768645357686453,0.05418569254185693,0.1917808219178082,0.09832572298325724,0.11598173515981736,0.042313546423135465,0.6843226788432268,False
11.97,0.06,0.07200000000000001,0.867,5,5,18,0.0,862,57,15.12280701754386,0.3271461716937355,289,0.13109048723897912,0.1751740139211137,0.037122969837587005,0.18909512761020889,0.11136890951276104,0.13805104408352667,0.025522041763341063,0.6728538283062645,False
14.58,0.045,0.017,0.937,3,44,8,3.549,4365,240,18.1875,0.3014891179839633,1718,0.10103092783505156,0.16861397479954182,0.03596792668957617,0.1672394043528064,0.0829324169530355,0.1122565864833906,0.04146620847651775,0.6985108820160366,False
13.98,0.051,0.045,0.904,0,39,5,2.028,3624,247,14.672064777327936,0.2911147902869757,1442,0.1153421633554084,0.1641832229580574,0.04442604856512141,0.1763245033112583,0.09078366445916117,0.1076158940397351,0.04001103752759382,0.7088852097130243,False
13.19,0.06,0.062,0.878,0,16,7,2.028,2159,117,18.45299145299145,0.2968967114404817,867,0.10560444650301064,0.1491431218156554,0.048170449282075034,0.1857341361741547,0.08244557665585919,0.10699397869383974,0.03937007874015748,0.7031032885595183,False
15.5,0.076,0.058,0.866,3,43,15,2.028,3200,203,15.763546798029553,0.3340625,1134,0.1259375,0.1653125,0.053125,0.1875,0.1078125,0.1471875,0.0459375,0.6659375000000001,False
16.79,0.044,0.036000000000000004,0.92,0,28,6,2.028,3535,276,12.807971014492756,0.3340876944837341,1190,0.09985855728429986,0.17454031117397453,0.02885431400282885,0.19603960396039605,0.0961810466760962,0.11287128712871287,0.02489391796322489,0.6659123055162659,False
15.95,0.05,0.092,0.858,0,38,5,2.028,2686,124,21.661290322580644,0.3004467609828741,984,0.10796723752792256,0.14594192107222634,0.035740878629932984,0.15860014892032762,0.08637379002233805,0.1157855547282204,0.030528667163067763,0.6995532390171258,False
14.0,0.05,0.035,0.915,4,30,9,2.028,3768,344,10.953488372093025,0.3293524416135881,1486,0.1228768577494692,0.1664012738853503,0.05546709129511677,0.2085987261146497,0.1106687898089172,0.1337579617834395,0.0368895966029724,0.6706475583864119,False
11.49,0.057,0.066,0.877,0,27,2,2.028,4904,750,6.538666666666668,0.3835644371941273,1669,0.15171288743882544,0.20187601957585646,0.05526101141924959,0.1714926590538336,0.1017536704730832,0.14212887438825447,0.03629690048939641,0.6164355628058727,False
12.14,0.048,0.028,0.923,0,34,6,2.028,4090,268,15.261194029850746,0.32567237163814183,1379,0.11540342298288507,0.14841075794621028,0.042298288508557456,0.2119804400977995,0.08997555012224939,0.1100244498777506,0.038630806845965766,0.6743276283618582,False
13.04,0.062,0.076,0.863,0,17,8,2.028,988,74,13.351351351351347,0.28846153846153844,341,0.13562753036437247,0.15587044534412955,0.06072874493927125,0.1659919028340081,0.09210526315789473,0.10931174089068826,0.043522267206477734,0.7115384615384616,False
16.11,0.075,0.051,0.8740000000000001,0,32,7,2.028,2995,163,18.374233128834355,0.4073455759599332,968,0.13889816360601,0.2420701168614357,0.05843071786310518,0.2497495826377296,0.09415692821368947,0.14056761268781304,0.04073455759599332,0.5926544240400669,False
14.54,0.045,0.041,0.914,0,16,2,2.028,1891,100,18.91,0.33051295610787945,747,0.1274457958751983,0.1713379164463247,0.047593865679534636,0.2004230565838181,0.10259122157588578,0.12109994711792706,0.03384452670544685,0.6694870438921205,False
14.38,0.062,0.051,0.8859999999999999,0,32,6,2.028,4354,406,10.724137931034482,0.3426734037666513,1278,0.13918236104731282,0.16306844281120808,0.05167661920073496,0.18764354616444648,0.11231051906293064,0.1465319246669729,0.04777216352779054,0.6573265962333487,False
12.25,0.104,0.079,0.8170000000000001,0,27,6,2.028,3225,245,13.16326530612245,0.3212403100775193,1131,0.12031007751937985,0.14263565891472868,0.04961240310077519,0.17271317829457364,0.09364341085271316,0.12930232558139534,0.033178294573643415,0.6787596899224806,False
12.59,0.06,0.067,0.873,2,19,4,2.028,1744,133,13.112781954887213,0.30561926605504586,531,0.11811926605504587,0.15137614678899086,0.05504587155963303,0.18922018348623854,0.08543577981651376,0.1198394495412844,0.04701834862385322,0.6943807339449541,False
12.79,0.053,0.049,0.898,3,7,4,1.183,809,56,14.446428571428573,0.30778739184178,295,0.11124845488257107,0.14585908529048208,0.034610630407911014,0.1668726823238566,0.09517923362175523,0.12484548825710752,0.02595797280593325,0.6922126081582199,False
14.63,0.048,0.047,0.905,0,9,3,0.0,7040,311,22.636655948553056,0.4024147727272727,2084,0.13451704545454546,0.24232954545454544,0.059375,0.28025568181818183,0.10340909090909092,0.1515625,0.04772727272727273,0.5975852272727273,False
14.09,0.054000000000000006,0.039,0.907,9,34,4,3.8310000000000004,10071,556,18.113309352517987,0.3442557839340681,3111,0.14586436302253994,0.21278919670340585,0.0777479892761394,0.20415053122827925,0.11845894151524178,0.1605600238308013,0.05600238308013107,0.6557442160659319,False
11.88,0.075,0.135,0.7909999999999999,23,84,2,7.776,4081,215,18.98139534883721,0.33104631217838765,1291,0.1529037000735114,0.1864739034550356,0.08551825532957609,0.1984807645185004,0.13183043371722614,0.1680960548885077,0.0673854447439353,0.6689536878216124,False
11.26,0.05,0.028,0.922,13,50,9,7.776,9312,643,14.482115085536547,0.29875429553264604,3297,0.14991408934707906,0.16076030927835053,0.08752147766323022,0.17729810996563575,0.13004725085910654,0.1560352233676976,0.07517182130584192,0.7012457044673539,False
16.27,0.058,0.034,0.908,0,9,3,7.776,2400,245,9.79591836734694,0.2941666666666667,881,0.12041666666666667,0.15875,0.05583333333333333,0.1475,0.12416666666666665,0.14375,0.0575,0.7058333333333333,False
11.87,0.057,0.06,0.883,0,43,15,7.776,9756,611,15.967266775777414,0.28690036900369004,2979,0.15170151701517015,0.15211152111521115,0.08825338253382534,0.18470684706847068,0.10280852808528083,0.14309143091430915,0.05422304223042231,0.7130996309963101,False
12.76,0.051,0.048,0.901,5,47,11,7.776,6171,446,13.836322869955158,0.3417598444336412,1870,0.16415491816561334,0.1829525198509156,0.07810727596823852,0.2119591638308216,0.11602657591962405,0.1746880570409982,0.047480149084427166,0.6582401555663588,False
15.65,0.086,0.174,0.74,5,78,6,7.776,3676,150,24.50666666666667,0.3106637649619151,1251,0.12785636561479868,0.1632208922742111,0.0647442872687704,0.18661588683351468,0.1088139281828074,0.13438520130576714,0.043253536452665935,0.6893362350380849,False
17.65,0.053,0.047,0.9,6,109,3,3.449,7232,259,27.92277992277993,0.3398783185840708,2367,0.1114491150442478,0.16579092920353986,0.05807522123893805,0.20865597345132744,0.10342920353982303,0.1297013274336283,0.0497787610619469,0.6601216814159292,False
14.09,0.077,0.019,0.904,15,39,5,3.188,5804,277,20.95306859205776,0.3397656788421778,2003,0.13335630599586493,0.19951757408683665,0.037215713301171606,0.1950379048931772,0.11337008959338388,0.14438318401102687,0.05220537560303239,0.6602343211578222,False
11.93,0.056,0.075,0.87,0,14,8,1.922,3517,207,16.99033816425121,0.3085015638328121,1055,0.10719363093545636,0.18765993744668752,0.04719931760022747,0.2013079328973557,0.08984930338356553,0.11629229456923515,0.05117998294000568,0.6914984361671879,False
11.94,0.048,0.033,0.919,0,42,7,1.922,4627,389,11.894601542416453,0.35206397233628706,1533,0.1649016641452345,0.2327642100713205,0.10935811540955262,0.20466825156689006,0.1192997622649665,0.1780851523665442,0.06851091419926518,0.6479360276637129,False
13.33,0.046,0.014,0.939,2,18,6,1.922,4640,255,18.196078431372552,0.3148706896551724,1463,0.11293103448275862,0.17413793103448275,0.03814655172413793,0.2077586206896552,0.08383620689655172,0.10625,0.04439655172413793,0.6851293103448276,False
10.66,0.035,0.076,0.889,8,37,6,1.922,5273,454,11.61453744493392,0.2920538592831405,1857,0.13464820785131806,0.193248625071117,0.07718566281054429,0.18699032808647828,0.1143561539920349,0.14432012137303246,0.05613502749857766,0.7079461407168595,False
11.18,0.032,0.024,0.944,0,46,12,1.922,7778,551,14.116152450090745,0.3175623553612754,2566,0.13293905888403187,0.20133710465415275,0.0673695037284649,0.18115196708665468,0.09745435844690152,0.14309591154538442,0.04538441758806891,0.6824376446387246,False
12.08,0.045,0.033,0.922,63,73,2,6.426,5227,258,20.25968992248062,0.3690453414960781,1497,0.15898220776736174,0.19934953127989288,0.09890950832217334,0.2429691983929597,0.10962311077099676,0.16816529558063906,0.07422995982399082,0.630954658503922,False
13.78,0.059,0.053,0.888,0,39,3,3.205,5368,304,17.657894736842106,0.3539493293591654,1840,0.13524590163934427,0.1998882265275708,0.06967213114754098,0.19783904619970194,0.13524590163934427,0.15741430700447093,0.05346497764530552,0.6460506706408347,False
12.86,0.048,0.034,0.919,2,34,5,2.219,5264,376,14.0,0.3409954407294833,1613,0.15919452887537994,0.20174772036474165,0.08035714285714286,0.18446048632218845,0.1077127659574468,0.1493161094224924,0.060030395136778124,0.6590045592705167,False
11.93,0.057,0.025,0.918,3,25,4,2.219,6655,349,19.068767908309454,0.3574755822689707,1847,0.1562734785875282,0.22374154770848986,0.07077385424492863,0.2222389181066867,0.12697220135236664,0.1574755822689707,0.0589030803906837,0.6425244177310293,False
17.15,0.076,0.051,0.873,5,37,7,2.219,5421,747,7.257028112449799,0.3953145176166759,1568,0.14794318391440694,0.2254196642685851,0.0854085961999631,0.2270798745618889,0.11787493082457112,0.18022505072864786,0.05773842464489945,0.6046854823833241,False
